tof,bin_width,counts,dcounts
393.04,0.10239999999998872,548.91815,23.429002326176843
393.1424,0.10239999999998872,627.66853,25.053313752875088
393.2448,0.10239999999998872,638.76207,25.27374269869819
393.34720000000004,0.10240000000004557,605.6083799999999,24.60911172716317
393.44960000000003,0.10239999999998872,634.50114,25.189306064280533
393.552,0.10239999999998872,682.99773,26.134225261139846
393.6544,0.10239999999998872,620.92982,24.918463435773884
393.7568,0.10239999999998872,563.53796,23.738954484138514
393.85920000000004,0.10240000000004557,614.34003,24.78588368406501
393.96160000000003,0.10239999999998872,602.22288,24.54022982777464
394.064,0.10239999999998872,586.02125,24.207875784545823
394.1664,0.10239999999998872,600.5513100000001,24.50614841218424
394.2688,0.10239999999998872,617.1874,24.843256630321235
394.37120000000004,0.10240000000004557,598.99813,24.474438297946694
394.47360000000003,0.10239999999998872,639.10189,25.28046459224988
394.576,0.10239999999998872,572.95038,23.9363819321133
394.6784,0.10239999999998872,587.43076,24.2369709328538
394.7808,0.10239999999998872,626.73723,25.034720489751827
394.88320000000004,0.10240000000004557,562.42332,23.715465839826972
394.98560000000003,0.10239999999998872,613.4947,24.76882516390311
395.088,0.10239999999998872,603.9204400000001,24.57479277633893
395.1904,0.10239999999998872,626.52832,25.030547736715633
395.2928,0.10239999999998872,585.5472,24.198082568666468
395.39520000000005,0.10240000000004557,589.61609,24.282011654720865
395.49760000000003,0.10239999999998872,643.64723,25.37020358609682
395.6,0.10239999999998872,600.5850800000001,24.506837413260815
395.7024,0.10239999999998872,583.09436,24.147346852190616
395.8048,0.10239999999998872,616.5842,24.831113547322037
395.9072,0.10239999999998872,644.82259,25.39335720222909
396.00960000000003,0.10240000000004557,626.68918,25.033760804162046
396.112,0.10239999999998872,637.95391,25.257749503865146
396.2144,0.10239999999998872,627.3081199999999,25.0461198591718
396.3168,0.10239999999998872,673.44865,25.95088919478483
396.41920000000005,0.10240000000004557,612.6564500000001,24.75189790702927
396.52160000000003,0.10239999999998872,601.4278,24.524024955133285
396.624,0.10239999999998872,596.09056,24.414965902085548
396.7264,0.10239999999998872,589.9835600000001,24.289577188580292
396.8288,0.10239999999998872,602.6444,24.548816672092364
396.9312,0.10239999999998872,568.7483199999999,23.848444813027115
397.03360000000004,0.10240000000004557,605.26586,24.60215153192907
397.136,0.10239999999998872,645.05726,25.397977478531633
397.2384,0.10239999999998872,613.76656,24.774312503074633
397.3408,0.10239999999998872,605.72974,24.611577357008226
397.44320000000005,0.10240000000004557,547.6107,23.401083308257334
397.54560000000004,0.10239999999998872,594.6518000000001,24.385483386638047
397.648,0.10239999999998872,590.40689,24.29828985751878
397.7504,0.10239999999998872,624.86202,24.997240247675343
397.8528,0.10239999999998872,610.8199299999999,24.71477149398715
397.9552,0.10239999999998872,595.80231,24.409062046707163
398.05760000000004,0.10240000000004557,612.51001,24.748939573242325
398.16,0.10239999999998872,615.5247899999999,24.809772066667602
398.2624,0.10239999999998872,614.0699999999999,24.78043583151838
398.3648,0.10239999999998872,575.67689,23.99326759739073
398.46720000000005,0.10240000000004557,622.6443999999999,24.952843525337947
398.56960000000004,0.10239999999998872,602.82727,24.552541009027966
398.672,0.10239999999998872,629.6352899999999,25.09253454715167
398.7744,0.10239999999998872,604.37131,24.583964489072955
398.8768,0.10239999999998872,632.5982,25.151504925153088
398.9792,0.10239999999998872,617.9191000000001,24.857978598429924
399.08160000000004,0.10240000000004557,536.92904,23.171729326919042
399.184,0.10239999999998872,594.3775,24.379858490155353
399.2864,0.10239999999998872,588.23707,24.253599114358266
399.3888,0.10239999999998872,618.83967,24.876488297185357
399.49120000000005,0.10240000000004557,591.93349,24.329683310721496
399.59360000000004,0.10239999999998872,602.8530499999999,24.55306599999275
399.696,0.10239999999998872,645.10231,25.39886434469069
399.7984,0.10239999999998872,594.98041,24.392220276145427
399.9008,0.10239999999998872,615.80155,24.81534908076048
400.0032,0.10239999999998872,562.6667500000001,23.72059758943691
400.10560000000004,0.10240000000004557,576.9055,24.0188571751447
400.208,0.10239999999998872,635.732,25.21372642034493
400.3104,0.10239999999998872,605.7940100000001,24.61288300870095
400.4128,0.10239999999998872,565.49128,23.780060555011207
400.5152,0.10239999999998872,608.1629399999999,24.660959835334875
400.61760000000004,0.10240000000004557,581.8455200000001,24.12147425013654
400.72,0.10239999999998872,609.0202899999999,24.678336451227825
400.8224,0.10239999999998872,590.31376,24.29637339192827
400.9248,0.10239999999998872,628.1484800000001,25.062890495710985
401.0272,0.10239999999998872,605.71307,24.611238692922388
401.12960000000004,0.10240000000004557,634.61531,25.19157220182972
401.232,0.10239999999998872,619.17315,24.883190108987232
401.3344,0.10239999999998872,594.49208,24.38220826750522
401.4368,0.10239999999998872,612.45175,24.747762525125378
401.5392,0.10239999999998872,569.93478,23.873306850958038
401.64160000000004,0.10240000000004557,602.87101,24.553431735706518
401.744,0.10239999999998872,588.0786599999999,24.250333193587256
401.8464,0.10239999999998872,543.38366,23.310591155095143
401.9488,0.10239999999998872,605.78209,24.61264085790064
402.0512,0.10239999999998872,584.03012,24.166715126388194
402.15360000000004,0.10240000000004557,561.9144899999999,23.704735602828393
402.25600000000003,0.10239999999998872,604.2203999999999,24.58089502032015
402.3584,0.10239999999998872,625.84833,25.01696084659366
402.4608,0.10239999999998872,588.2624000000001,24.254121299276132
402.5632,0.10239999999998872,590.76843,24.305728337163647
402.66560000000004,0.10240000000004557,579.07122,24.063898686621833
402.76800000000003,0.10239999999998872,604.74104,24.591483078496914
402.8704,0.10239999999998872,638.78572,25.27421057125227
402.9728,0.10239999999998872,632.8764900000001,25.157036590186852
403.0752,0.10239999999998872,589.50115,24.279644766758842
403.17760000000004,0.10240000000004557,587.7887900000001,24.24435583800898
403.28000000000003,0.10239999999998872,604.48505,24.58627767678548
403.3824,0.10239999999998872,615.1983399999999,24.803192133271878
403.4848,0.10239999999998872,598.42687,24.462764970460718
403.5872,0.10239999999998872,591.38021,24.318310179780173
403.68960000000004,0.10240000000004557,575.60429,23.991754625287413
403.79200000000003,0.10239999999998872,629.86015,25.097014762716302
403.8944,0.10239999999998872,567.08429,23.813531657442162
403.9968,0.10239999999998872,612.7899199999999,24.75459391708941
404.0992,0.10239999999998872,598.18808,24.457883800525344
404.20160000000004,0.10240000000004557,629.6258,25.092345446370693
404.30400000000003,0.10239999999998872,587.90382,24.24672802668434
404.4064,0.10239999999998872,599.92394,24.493344810376552
404.5088,0.10239999999998872,596.9510499999999,24.432581730140594
404.6112,0.10239999999998872,588.6717799999999,24.26255922197821
404.71360000000004,0.10240000000004557,605.9727499999999,24.616513766169245
404.81600000000003,0.10239999999998872,562.06519,23.707914079479874
404.9184,0.10239999999998872,626.46686,25.02932000674409
405.0208,0.10239999999998872,604.8931399999999,24.59457541816894
405.1232,0.10239999999998872,531.38486,23.051786481745836
405.22560000000004,0.10240000000004557,587.0009399999999,24.228102278139737
405.32800000000003,0.10239999999998872,573.1176800000001,23.939876357241282
405.4304,0.10239999999998872,586.6391400000001,24.220634591191043
405.5328,0.10239999999998872,596.9707599999999,24.43298508164731
405.6352,0.10239999999998872,602.58106,24.547526555643035
405.73760000000004,0.10240000000004557,572.4656,23.92625336319918
405.84000000000003,0.10239999999998872,574.5515600000001,23.969805172341307
405.9424,0.10239999999998872,570.17065,23.878246376147477
406.0448,0.10239999999998872,525.17298,22.916652896965562
406.1472,0.10239999999998872,607.36981,24.644873909192558
406.24960000000004,0.10240000000004557,537.43506,23.182645664375755
406.35200000000003,0.10239999999998872,631.8040100000001,25.135711845897664
406.4544,0.10239999999998872,559.2282,23.648006258456547
406.5568,0.10239999999998872,581.07487,24.105494601853746
406.6592,0.10239999999998872,574.2923499999999,23.964397551367735
406.76160000000004,0.10240000000004557,618.98618,24.87943287134978
406.86400000000003,0.10239999999998872,613.1765399999999,24.762401741349727
406.9664,0.10239999999998872,588.8824099999999,24.266899472326497
407.0688,0.10239999999998872,590.99632,24.310415874682192
407.1712,0.10239999999998872,614.08101,24.7806579815791
407.27360000000004,0.10240000000004557,588.79158,24.265027920857623
407.37600000000003,0.10239999999998872,574.70776,23.973063216869054
407.4784,0.10239999999998872,631.3616400000001,25.126910673618436
407.5808,0.10239999999998872,592.6447499999999,24.344296046507484
407.6832,0.10239999999998872,625.59362,25.01186958226034
407.78560000000004,0.10240000000004557,609.1990199999999,24.6819573778094
407.88800000000003,0.10239999999998872,555.38599,23.56662873641455
407.9904,0.10239999999998872,594.84138,24.389370225571632
408.0928,0.10239999999998872,620.04576,24.900718061935482
408.1952,0.10239999999998872,609.2497099999999,24.682984219903393
408.29760000000005,0.10240000000004557,577.70329,24.03545901371555
408.40000000000003,0.10239999999998872,552.88982,23.513609250814728
408.5024,0.10239999999998872,633.47532,25.16893561515862
408.6048,0.10239999999998872,555.2733499999999,23.564238795259225
408.7072,0.10239999999998872,595.7900099999999,24.40881008980159
408.80960000000005,0.10240000000004557,560.6784,23.678648610087528
408.91200000000003,0.10239999999998872,614.3371400000001,24.78582538468308
409.0144,0.10239999999998872,581.1529300000001,24.107113680405625
409.1168,0.10239999999998872,545.35941,23.35293150762876
409.2192,0.10239999999998872,576.3026399999999,24.006304172029477
409.3216,0.10239999999998872,622.97218,24.95941065009348
409.42400000000004,0.10240000000004557,610.22434,24.70271928351209
409.5264,0.10239999999998872,591.07898,24.312115909562458
409.6288,0.10239999999998872,538.33716,23.202093871028108
